Category,Message
spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
ham,Total video converter free download type this in google search:)
ham,Convey my regards to him
ham,Printer is cool. I mean groovy. Wine is groovying
ham,Y lei?
ham,"Thursday night? Yeah, sure thing, we'll work it out then"
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
ham,I didn't get the second half of that message
ham,Nope... C ü then...
ham,Much better now thanks lol
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
ham,Yes i thought so. Thanks.
ham,i felt so...not any conveying reason.. Ese he... What about me?
ham,What type of stuff do you sing?
ham,Is ur paper in e morn or aft tmr?
ham,No just send to you. Bec you in temple na.
ham,That was random saw my old roomate on campus. He graduated
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
ham,Ü got wat to buy tell us then ü no need to come in again.
ham,Are you angry with me. What happen dear
ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
ham,I'm okay. Chasing the dream. What's good. What are you doing next.
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123"
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
ham,Me sef dey laugh you. Meanwhile how's my darling anjie!
ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...
ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
ham,U come n search tat vid..not finishd..
ham,How come?
ham,Pathaya enketa maraikara pa'
ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...
ham,Havent shopping now lor i juz arrive only
ham,Lol enjoy role playing much?
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?
ham,Lol where do u come up with these ideas?
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
ham,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
ham,Finished class where are you.
ham,Just finished. Missing you plenty
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
ham,I was slept that time.you there?
ham,I'm serious. You are in the money base
ham,Oh yeah I forgot. U can only take 2 out shopping at once.
ham,"Right on brah, see you later"
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
spam,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
ham,Ugh just got outta class
ham,K.k.this month kotees birthday know?
ham,"I'm back, lemme know when you're ready"
ham,Ok then i'll let him noe later n ask him call u tmr...
ham,Ü give me some time to walk there.
ham,"Geeeee ... Your internet is really bad today, eh ?"
ham,Shhhhh nobody is supposed to know!
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
ham,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
ham,"Theoretically yeah, he could be able to come"
ham,We'll join the  &lt;#&gt;  bus
ham,Have your lunch and come quickly and open the door:)
ham,Can't take any major roles in community outreach. You rock mel
spam,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
ham,Yeah jay's sort of a fucking retard
spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
spam,#ERROR!
ham,"Dear relieved of westonzoyland, all going to plan this end too!"
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
ham,Dad went out oredi...
ham,Yup next stop.
spam,PRIVATE! Your 2003 Account Statement for 078
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
ham,Surly ill give it to you:-) while coming to review.
ham,I plane to give on this month end.
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though!"
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit"
ham,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
ham,No he didn't. Spring is coming early yay!
ham,Yay! You better not have told that to 5 other girls either.
ham,No problem with the renewal. I.ll do it right away but i dont know his details.
ham,Sorry completely forgot * will pop em round this week if your still here?
ham,Yeah we do totes. When u wanna?
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...
ham,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
spam,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm
ham,"Some friends want me to drive em someplace, probably take a while"
ham,How much it will cost approx . Per month.
ham,Jay says that you're a double-faggot
ham,Hey leave it. not a big deal:-) take care.
ham,What Today-sunday..sunday is holiday..so no work..
ham,Even i cant close my eyes you are in me our vava playing umma :-D
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402."
ham,Mm umma ask vava also to come tell him can play later together
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
ham,cool. We will have fun practicing making babies!
ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
ham,Which channel:-):-):):-).
ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
ham,Were trying to find a Chinese food place around here
ham,I'm at home. Please call
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
ham,It took Mr owl 3 licks
ham,Armand says get your ass over to epsilon
ham,Hey r ü still online? I've finished the formatting...
spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
ham,Its worse if if uses half way then stops. Its better for him to complete it.
ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit"
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,"
ham,"Good stuff, will do."
ham,I'll meet you in the lobby
ham,I dont know oh. Hopefully this month.
ham,I'm at home. Please call
ham,But really quite funny lor wat... Then u shd haf run shorter distance wat...
ham,"Just making dinner, you ?"
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
ham,Hi its in durban are you still on this number
ham,Howz that persons story
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
ham,Sac will score big hundred.he is set batsman:-)
ham,O was not into fps then.
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
spam,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
